index,expected,prediction,logit_0,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9
159,3,8,2.58165574,-4.29174662,0.424388021,-3.47906446,-1.49136615,-2.50332379,-1.04156303,-2.13283324,5.03890753,-2.00299859
160,3,2,-1.65513659,-1.06170309,0.251258582,0.209156096,0.0134142525,0.141333848,-1.69341469,-0.275746703,0.246614575,0.240165308
161,3,3,-2.27438641,0.544771016,1.01269031,2.30069256,-3.37320113,1.48504901,-1.64940202,-3.48944354,-0.48780182,-1.49088168
162,3,8,-1.23037374,-1.28178,0.265650451,0.47636804,-0.893296778,-0.798540115,-1.87668729,-1.51594341,2.31484723,-0.231979027
163,3,3,-1.87709057,-0.0922723264,0.426790208,2.35484886,-2.34353709,0.282148242,-2.83704448,-1.43793178,0.558341146,-0.282612383
164,3,3,-1.67583942,-0.704996884,-0.0121915601,1.23900926,-1.18370318,0.684640288,-2.48881197,0.345299125,-0.277450055,0.145978004
165,3,3,-2.22334242,-0.759953976,0.262245804,1.14241517,-0.812506855,0.683870912,-2.40533137,-0.318257034,-0.268635929,0.230534628
166,3,3,-1.82019436,-1.64027154,-0.171109259,1.80469286,-2.96785164,1.38690305,-3.6435554,0.600071847,-0.0947474241,0.733620942
167,3,3,-1.96090972,-0.801937222,0.0973734781,1.15928781,-0.663028896,0.762768984,-2.1651988,-0.477426648,-0.362134546,0.219840571
168,3,8,0.0178349018,-2.14682436,0.257813841,-0.940842628,-0.944545627,-1.25523257,0.0264599435,-3.16938114,3.61566901,-1.63340926
169,3,3,-1.76770842,-0.819043875,0.389232725,0.621059299,-0.424494684,0.0786330923,-1.95732701,-0.0859525651,0.133464456,0.0955472663
170,3,8,-0.60755527,-1.83327115,0.265979081,1.14877808,-1.23395205,-2.07279897,-3.87628937,-0.736438811,2.30421257,0.246449813
171,3,3,-1.65333569,-1.11581838,0.0236118995,1.20576978,-1.1273222,0.59721452,-2.73510933,0.134058401,0.106141552,0.561384976
172,3,8,2.28657794,-4.08371162,0.641383052,-2.68322921,-1.54637885,-2.44757009,-1.2339555,-2.00490642,4.47362614,-1.97416306
173,3,9,-1.05126953,-2.35528135,-1.76395059,-0.80105257,-0.332280517,1.00140071,-2.84506488,-0.182924598,1.26864588,1.41062665
174,3,3,-1.93562925,-0.919888794,0.110278361,1.25096393,-1.16772366,0.965681612,-2.12526059,-0.415273428,-0.187984198,0.314871222
175,3,3,-2.71211696,-0.490623653,0.15918985,1.41878629,-0.679560781,0.220834896,-3.21771812,-0.453988552,0.0471293516,0.410458475
176,3,5,-1.95183134,-0.882656813,0.087810494,0.352291912,-0.125096753,0.686869621,-1.59767771,-0.74383688,-0.133149162,0.148254886
177,3,8,2.09260035,-3.6547761,0.536382437,-3.46082449,-0.912180841,-2.81948137,0.702205002,-3.89569283,4.87496805,-2.96855021
178,3,8,2.29250669,-4.78748083,1.09705675,-2.57614207,-1.10719085,-3.76500297,-0.421491027,-3.87544107,4.61024714,-2.94685292
179,3,3,-2.69762707,-0.596246421,-0.0483247787,1.43649566,-0.50447464,0.472881556,-3.08628368,-0.591137767,-0.173359677,0.477125287
180,3,7,-1.60305321,-1.38198531,-0.190028667,1.61810398,-3.73596883,1.44818997,-4.67394352,2.42336178,-0.710692585,0.125246942
181,3,3,-1.73047256,-0.812264025,0.0955752358,2.41709089,-2.08594942,-0.525571406,-4.34685612,-0.0987580568,0.840281904,0.348575294
182,3,7,-3.47448587,-1.76369405,-3.07391381,1.71520996,-2.89280462,2.86197162,-6.54497433,3.68100834,-1.70027816,0.783413708
183,3,8,0.352601945,-2.59876513,-0.166076183,-1.53031647,-0.767524183,-1.11440468,-1.46337354,-1.38925874,3.48218989,-0.299730122
184,3,3,-1.72946966,-0.697135985,0.038805604,0.992158532,-0.897539318,0.731004596,-2.08570313,-0.118244775,-0.190079749,0.348412901
185,3,5,-1.91317701,-0.900929511,-0.833314538,0.750223637,-1.21864605,1.39207566,-2.50362802,-1.11841071,0.675377607,0.992592394
186,3,5,-1.56655836,-0.566698194,0.0699628145,0.544628382,-0.754087389,0.936752439,-1.47497022,0.000600247644,-0.369608343,-0.0316273794
187,3,7,-1.7590909,-1.733922,-1.05814266,1.47037792,-2.83309603,1.45659339,-5.05719519,2.71002126,-0.98171109,0.797089398
188,3,3,-1.95632446,-0.117881514,0.234012306,1.58637393,-1.44360399,0.629349053,-2.09211135,-1.44864798,0.428506851,0.0190408882
189,3,7,-1.84419906,-1.32383764,-0.410402387,1.4851917,-2.95596075,1.32762694,-4.60275698,2.53610849,-0.761283815,0.173484236
